cell_id,timestamp,technology,rsrp,rsrq,sinr,throughput_dl,throughput_ul,latency,jitter,packet_loss,handover_label,is_anomaly,latitude,longitude,prb_utilization,active_users,sla_compliant
CELL_019,2024-01-03 18:24:00,5G,-87.6,-18.42,-0.7158074519653654,23.03,11.264236226416442,48.867,5.608356365826124,0.5707,1,0,36.82,10.17,5.0,204,1
CELL_004,2024-01-03 18:25:00,5G,-92.1,-14.44,22.906675265663793,612.96,234.98384291581615,10.365,1.0329019489468316,0.0548,1,0,36.82,10.17,65.7,44,1
CELL_002,2024-01-03 18:26:00,5G,-70.8,-5.28,5.710706389737101,41.0,19.130887890695455,21.893,3.8814684432612108,0.1391,1,0,36.82,10.17,34.2,201,1
CELL_009,2024-01-03 18:27:00,5G,-99.7,-6.46,13.459395397154797,1156.96,390.55085595818315,10.185,1.4230610399285846,0.5552,1,0,36.82,10.17,68.7,44,1
CELL_010,2024-01-03 18:28:00,5G,-72.5,-16.04,27.490507143919594,1093.02,446.4067300102976,8.805,1.316084793018622,0.2598,1,0,36.82,10.17,87.2,48,1
CELL_011,2024-01-03 18:29:00,5G,-77.4,-8.87,9.405540948592353,889.46,272.94420451141656,4.867,0.5239149175976506,0.4035,1,0,36.82,10.17,74.5,6,1
CELL_014,2024-01-03 18:30:00,5G,-72.2,-9.8,1.4588028829650233,946.16,318.8327359528703,9.652,1.0526256315657072,0.021,1,0,36.82,10.17,56.2,51,1
CELL_007,2024-01-03 18:31:00,5G,-89.4,-13.78,11.218797607074087,186.77,66.72850474742692,2.445,0.35535759342972334,0.084,1,0,36.82,10.17,53.7,7,1
CELL_015,2024-01-03 18:32:00,5G,-117.4,-5.9,-3.9478307995084005,214.31,84.64847165013857,1.56,0.2561545398645424,0.0021,1,0,36.82,10.17,56.2,18,1
CELL_019,2024-01-03 18:33:00,5G,-103.0,-6.78,6.384863349464053,219.53,96.24603037929911,2.385,0.12081591842101222,0.0561,0,0,36.82,10.17,58.1,11,1
CELL_015,2024-01-03 18:34:00,5G,-75.5,-13.09,28.094833801024755,1284.72,569.3717131029902,4.788,0.46963861370325405,0.1889,1,0,36.82,10.17,77.2,8,1
CELL_008,2024-01-03 18:35:00,5G,-106.2,-11.98,19.885318397527804,197.61,98.41108950898723,1.78,0.26484187300158063,0.0403,1,0,36.82,10.17,49.2,12,1
CELL_011,2024-01-03 18:36:00,5G,-113.5,-5.7,14.996508689922123,273.7,118.3782050009366,1.982,0.1311830814680227,0.0082,1,0,36.82,10.17,62.6,12,1
CELL_009,2024-01-03 18:37:00,5G,-76.3,-4.32,27.862540502255705,10.52,5.129463967178815,24.183,3.778221071483209,0.1967,1,0,36.82,10.17,30.8,203,1
CELL_015,2024-01-03 18:38:00,5G,-80.2,-17.41,-2.2845966891927008,861.76,262.41256183355324,8.362,0.9652370043295598,0.6447,1,0,36.82,10.17,59.8,47,1
CELL_001,2024-01-03 18:39:00,5G,-111.8,-18.72,17.316606362975875,137.0,49.378921245771025,2.08,0.18396080053515443,0.0153,1,0,36.82,10.17,48.7,9,1
CELL_001,2024-01-03 18:40:00,5G,-93.5,-10.1,-0.3113498796897556,1304.38,412.3080225616829,5.791,1.0887796745877265,0.1531,1,0,36.82,10.17,76.8,11,1
CELL_019,2024-01-03 18:41:00,5G,-96.6,-15.68,3.5678837502573018,303.65,138.34303535597184,2.27,0.35861645880076043,0.0052,1,0,36.82,10.17,47.5,10,1
CELL_003,2024-01-03 18:42:00,5G,-92.5,-10.79,10.435925877557297,41.56,12.675856334695286,32.983,2.536765765299593,1.4364,1,0,36.82,10.17,46.9,194,1
CELL_010,2024-01-03 18:43:00,5G,-100.4,-4.47,28.428493544474023,180.0,58.51282307611977,1.767,0.24208089747786116,0.1061,1,0,36.82,10.17,30.7,12,0
CELL_008,2024-01-03 18:44:00,5G,-93.1,-4.82,8.645697180463861,57.48,23.882501580617113,33.542,3.4560126700588802,1.0618,1,0,36.82,10.17,42.6,204,1
CELL_015,2024-01-03 18:45:00,5G,-117.3,-4.41,6.526118817592723,1446.96,587.4687099806449,4.012,0.26024262294637535,0.0936,1,0,36.82,10.17,81.2,1,1
CELL_010,2024-01-03 18:46:00,5G,-98.4,-10.15,12.817678765974083,692.03,335.7330379775904,9.328,1.1518587196110892,0.572,1,0,36.82,10.17,67.7,44,1
CELL_001,2024-01-03 18:47:00,5G,-99.1,-7.62,14.291604943858914,845.74,294.3247497329513,7.488,1.1009046631139314,2.1066,1,0,36.82,10.17,65.3,45,0
CELL_018,2024-01-03 18:48:00,5G,-111.6,-6.47,-1.9005970103501206,368.33,162.00148584640633,1.598,0.14289286929284553,0.0815,1,0,36.82,10.17,51.8,16,1
CELL_002,2024-01-03 18:49:00,5G,-111.4,-11.8,-4.702407834108434,45.89,14.595202462021986,21.421,3.414878818474503,1.0041,1,0,36.82,10.17,22.3,194,1
CELL_019,2024-01-03 18:50:00,5G,-118.3,-14.48,1.4319495171770118,897.89,338.64242902130735,8.685,1.26508658231595,0.0407,1,0,36.82,10.17,87.6,57,1
CELL_013,2024-01-03 18:51:00,5G,-110.0,-8.84,27.60375557638593,1142.13,431.4831880672684,12.409,0.6663453046808226,0.8211,1,0,36.82,10.17,61.7,39,1
CELL_001,2024-01-03 18:52:00,5G,-113.6,-5.82,11.51823992237739,943.95,426.1417822414029,13.808,1.3653366224358723,0.5131,1,0,36.82,10.17,58.8,47,1
CELL_002,2024-01-03 18:53:00,5G,-105.1,-10.11,17.259642911387555,1385.83,598.4117571967618,4.147,0.7983311239219094,0.0678,1,0,36.82,10.17,72.1,6,1
CELL_016,2024-01-03 18:54:00,5G,-86.4,-14.39,4.026171040702582,248.27,90.16064748976703,1.539,0.11436043959975652,0.0238,1,0,36.82,10.17,56.0,10,1
CELL_015,2024-01-03 18:55:00,5G,-108.5,-15.13,21.463861746682117,256.14,85.00229749259375,1.475,0.265753853404422,0.0405,1,0,36.82,10.17,43.7,15,1
CELL_013,2024-01-03 18:56:00,5G,-114.8,-17.06,19.244305172285436,938.01,328.66606925586615,10.558,1.3464264260457486,0.0232,1,0,36.82,10.17,81.7,43,1
CELL_016,2024-01-03 18:57:00,5G,-92.6,-17.8,18.610161900293157,818.96,397.26699956734376,8.563,1.7123193716262635,0.3638,1,0,36.82,10.17,71.1,50,1
CELL_017,2024-01-03 18:58:00,5G,-117.0,-8.0,2.332883249375251,852.46,309.82563760906237,7.109,1.2347761569415032,0.645,1,0,36.82,10.17,78.6,44,1
CELL_007,2024-01-03 18:59:00,5G,-117.9,-5.92,22.782426784660707,792.27,243.79860263810787,8.19,1.012792686052143,0.0762,1,0,36.82,10.17,56.4,47,1
CELL_017,2024-01-03 19:00:00,5G,-108.3,-17.76,17.152518883265497,1032.25,501.0182418786925,3.527,0.6861395896528059,0.0513,1,0,36.82,10.17,69.0,8,1
CELL_007,2024-01-03 19:01:00,5G,-107.4,-15.08,-1.964027370124108,1450.25,577.5398575042044,3.567,0.4830971116331798,0.0962,1,0,36.82,10.17,70.4,10,1
CELL_013,2024-01-03 19:02:00,5G,-103.0,-11.03,-4.36784106778962,685.94,294.7162491629076,8.193,0.48730657109411024,0.3258,0,0,36.82,10.17,75.3,48,1
CELL_005,2024-01-03 19:03:00,5G,-84.4,-3.44,4.025716158745341,635.65,281.9765282098345,5.931,0.7099508005489094,0.9429,1,0,36.82,10.17,56.4,58,1
CELL_017,2024-01-03 19:04:00,5G,-95.7,-13.08,24.674300318479713,866.25,302.0479596775926,7.976,0.6160410954936403,0.6716,1,0,36.82,10.17,86.1,43,1
CELL_003,2024-01-03 19:05:00,5G,-94.8,-3.3,19.005316546950713,328.6,119.49876964729046,1.339,0.2209539261167969,0.0477,1,0,36.82,10.17,62.8,9,1
CELL_007,2024-01-03 19:06:00,5G,-99.3,-12.2,11.974828144064645,776.07,387.40207222309914,7.673,1.1385261055465643,0.3182,1,0,36.82,10.17,61.5,54,1
CELL_017,2024-01-03 19:07:00,5G,-79.2,-18.23,7.573391887897438,822.21,346.45139747482295,10.13,1.3116530833155793,0.0295,0,0,36.82,10.17,76.8,45,1
CELL_007,2024-01-03 19:08:00,5G,-101.7,-19.97,25.336919874733386,757.45,294.59894808335235,7.485,0.5570150326646074,0.2138,1,0,36.82,10.17,67.1,48,1
CELL_001,2024-01-03 19:09:00,5G,-103.3,-10.63,11.012393292758489,57.78,24.36456058326918,23.461,2.3305430177881736,0.9191,1,0,36.82,10.17,22.7,183,1
CELL_017,2024-01-03 19:10:00,5G,-81.1,-11.89,8.510030179648123,44.54,18.98186948929915,26.482,1.523702713039649,0.6661,1,0,36.82,10.17,40.7,171,1
CELL_017,2024-01-03 19:11:00,5G,-107.9,-18.42,2.357930137002235,205.45,64.90158878893232,1.224,0.11249546917375608,0.0112,1,0,36.82,10.17,66.5,15,1
CELL_011,2024-01-03 19:12:00,5G,-107.6,-17.64,2.2289425849627893,737.36,240.85094667409123,7.617,0.5496722065997863,0.013,1,0,36.82,10.17,71.8,50,1
CELL_003,2024-01-03 19:13:00,5G,-116.3,-5.21,-2.8195290389423366,1104.9,404.51927624193587,5.227,0.34772162295751124,0.0113,1,0,36.82,10.17,76.3,10,1
CELL_015,2024-01-03 19:14:00,5G,-99.8,-5.99,-4.194953175298998,1417.05,594.9168444884957,5.835,1.057690781173413,0.8168,1,0,36.82,10.17,92.6,8,0
CELL_011,2024-01-03 19:15:00,5G,-77.9,-6.08,2.7010352468614514,707.09,268.4347832847211,8.83,0.6098871962996882,0.0709,1,0,36.82,10.17,59.2,30,1
CELL_016,2024-01-03 19:16:00,5G,-92.2,-14.07,27.844773034213304,931.95,325.28937324647404,9.368,0.8112688244355204,0.0251,1,0,36.82,10.17,62.5,47,1
CELL_009,2024-01-03 19:17:00,5G,-97.1,-18.98,16.583852724501703,210.45,73.09488108272215,1.8,0.24265446465949053,0.0209,1,0,36.82,10.17,44.1,15,1
CELL_001,2024-01-03 19:18:00,5G,-79.4,-16.11,8.818716250439213,816.98,398.7004358127473,10.661,1.5073910303356917,0.1963,1,0,36.82,10.17,66.9,44,1
CELL_016,2024-01-03 19:19:00,5G,-89.7,-18.04,24.472164491973025,144.34,65.49646595750768,2.036,0.24171114274416658,0.1858,0,0,36.82,10.17,43.2,14,0
CELL_009,2024-01-03 19:20:00,5G,-80.0,-17.04,-3.04486790299652,263.57,105.20570024738164,1.605,0.10080141187376108,0.0602,1,0,36.82,10.17,53.9,17,1
CELL_019,2024-01-03 19:21:00,5G,-71.8,-10.86,3.7506451182867195,113.18,36.47708136399143,1.896,0.29667062316425175,0.073,1,0,36.82,10.17,39.0,11,1
CELL_012,2024-01-03 19:22:00,5G,-105.1,-12.72,24.98767562821862,826.36,268.8636180591714,7.773,1.5361024291681886,0.0365,1,0,36.82,10.17,45.6,45,1
CELL_019,2024-01-03 19:23:00,5G,-81.8,-10.35,4.309210012198616,290.61,87.39850397308227,1.685,0.2060459948978742,0.0393,1,0,36.82,10.17,51.0,9,1
CELL_009,2024-01-03 19:24:00,5G,-113.7,-12.81,29.574088558062584,1106.94,449.1771810886631,5.581,0.29555442039896856,0.0039,1,0,36.82,10.17,76.9,5,1
CELL_007,2024-01-03 19:25:00,5G,-97.1,-5.71,6.868967301647533,868.5,422.1003114140758,5.725,0.7356744229331158,0.3737,1,0,36.82,10.17,81.6,43,1
CELL_014,2024-01-03 19:26:00,5G,-116.5,-9.0,15.38226166807532,293.06,106.9297876916336,0.973,0.0964801918739632,0.047,1,0,36.82,10.17,48.9,7,1
CELL_019,2024-01-03 19:27:00,5G,-73.4,-10.89,24.586274501139055,740.84,314.3604255958339,8.838,0.5825555580124018,0.1869,1,0,36.82,10.17,76.5,42,1
CELL_019,2024-01-03 19:28:00,5G,-87.0,-16.59,15.415289384606531,810.23,387.9353079764387,8.617,1.0801276009637675,0.1979,1,0,36.82,10.17,74.7,47,1
CELL_002,2024-01-03 19:29:00,5G,-108.4,-4.6,0.03906638794547579,306.51,127.47007418548337,1.465,0.17408148654840758,0.0741,1,0,36.82,10.17,51.6,18,1
CELL_009,2024-01-03 19:30:00,5G,-118.9,-8.19,22.08468076299213,902.89,347.5307301867693,8.815,1.117847485355529,0.9375,1,0,36.82,10.17,80.7,54,1
CELL_013,2024-01-03 19:31:00,5G,-103.8,-3.74,9.346826424613456,784.23,249.86941544250695,8.082,0.7656936727765928,0.1684,1,0,36.82,10.17,70.8,53,1
CELL_015,2024-01-03 19:32:00,5G,-101.9,-18.39,17.392825901962357,1143.82,404.0709567581678,7.062,0.924706440456248,0.7145,1,0,36.82,10.17,61.8,35,1
CELL_003,2024-01-03 19:33:00,5G,-111.2,-7.63,20.460376920079103,157.75,67.2346937597374,1.61,0.1872393073106877,0.053,1,0,36.82,10.17,61.7,10,1
CELL_011,2024-01-03 19:34:00,5G,-117.8,-6.37,5.6803338337445854,25.13,8.07201533380303,21.787,2.899142532163001,0.8461,1,0,36.82,10.17,34.3,199,1
CELL_014,2024-01-03 19:35:00,5G,-112.5,-14.99,24.178165604825132,737.83,291.39509483994107,7.194,1.3481103929962919,0.0052,1,0,36.82,10.17,62.1,54,1
CELL_008,2024-01-03 19:36:00,5G,-112.6,-17.13,10.569492600989356,186.38,60.564662286036125,1.834,0.10419559896018518,0.0671,1,0,36.82,10.17,58.7,11,1
CELL_018,2024-01-03 19:37:00,5G,-106.4,-17.76,13.036859600781984,852.47,323.01356526175846,5.144,0.4397886484360268,0.2438,1,0,36.82,10.17,92.8,36,1
CELL_019,2024-01-03 19:38:00,5G,-106.9,-19.64,2.9146945932711414,245.23,81.56263487386909,1.786,0.28179830986496013,0.0114,1,0,36.82,10.17,45.1,10,1
CELL_016,2024-01-03 19:39:00,5G,-114.0,-17.37,23.111727356628833,305.89,92.89532289587062,2.283,0.44215595233799126,0.0323,1,0,36.82,10.17,67.9,17,1
CELL_002,2024-01-03 19:40:00,5G,-93.4,-7.21,-1.5032135448364752,199.62,61.35000867274595,2.418,0.44861126678799296,0.0325,1,0,36.82,10.17,53.0,9,1
CELL_008,2024-01-03 19:41:00,5G,-97.8,-9.24,7.627476743197581,1250.63,408.81287899020447,3.886,0.46358573408036213,0.0386,1,0,36.82,10.17,86.2,5,1
CELL_006,2024-01-03 19:42:00,5G,-107.8,-16.17,10.603454707639857,1402.43,480.97164909250176,3.35,0.5081826344459077,0.4036,1,0,36.82,10.17,83.3,3,1
CELL_012,2024-01-03 19:43:00,5G,-84.8,-9.0,12.504661219466332,703.19,330.0992955080547,8.804,1.2403381827930557,0.3369,1,0,36.82,10.17,72.8,47,1
CELL_015,2024-01-03 19:44:00,5G,-105.9,-11.72,-4.556407724917353,60.47,18.91910017430193,28.735,4.596989975992961,1.3454,1,0,36.82,10.17,43.8,201,1
CELL_008,2024-01-03 19:45:00,5G,-82.6,-15.19,8.152726607194667,681.65,292.3196388046453,7.661,1.406115410472147,0.4702,1,0,36.82,10.17,70.7,45,1
CELL_004,2024-01-03 19:46:00,5G,-110.7,-10.05,26.685357152564432,1460.4,567.9255034778097,7.172,0.4876339900059125,0.3406,1,0,36.82,10.17,75.4,16,1
CELL_015,2024-01-03 19:47:00,5G,-118.0,-17.89,20.000452067904096,857.94,278.49409571537666,5.626,0.7982350150438889,0.0634,1,0,36.82,10.17,81.6,46,1
CELL_020,2024-01-03 19:48:00,5G,-113.1,-16.84,-3.031971323450566,887.26,419.06546902351175,10.242,0.8205030979625918,0.0297,1,0,36.82,10.17,59.3,47,1
CELL_017,2024-01-03 19:49:00,5G,-105.4,-14.28,7.686834794745382,879.98,368.8284352068201,8.533,0.5516781705240291,0.5655,1,0,36.82,10.17,61.9,58,1
CELL_013,2024-01-03 19:50:00,5G,-124.70562378201333,-10.13,-4.31721139619363,819.11,288.31707840765455,8.716,0.48631579592300267,0.7175,1,1,36.82,10.17,78.9,52,1
CELL_018,2024-01-03 19:51:00,5G,-73.1,-5.81,21.383488808987718,56.43,17.63520550703346,30.504,3.1093648253796666,3.7836,1,0,36.82,10.17,35.7,203,1
CELL_002,2024-01-03 19:52:00,5G,-113.6,-13.42,13.97461406460905,1089.5,330.410501194488,3.779,0.3209649854148846,0.1741,1,0,36.82,10.17,85.6,3,1
CELL_013,2024-01-03 19:53:00,5G,-72.5,-4.61,3.010976716021803,237.67,111.74929901939193,1.807,0.25809833027864143,0.0637,1,0,36.82,10.17,49.9,9,1
CELL_013,2024-01-03 19:54:00,5G,-101.2,-4.94,-3.721602155758382,52.88,23.67207392736647,21.426,3.976845277094526,0.9368,1,0,36.82,10.17,51.4,189,1
CELL_015,2024-01-03 19:55:00,5G,-112.7,-5.65,2.4335601574240027,37.99,18.562959212677967,19.65,1.5013487965408057,0.2425,1,0,36.82,10.17,51.8,178,1
CELL_020,2024-01-03 19:56:00,5G,-96.0,-15.97,29.421311149895388,866.64,422.3430025332651,5.182,0.26870913538473795,0.1111,1,0,36.82,10.17,44.9,45,1
CELL_010,2024-01-03 19:57:00,5G,-91.8,-13.67,28.291350565188978,713.22,314.3173942111839,11.6,0.8940247383596739,0.0311,1,0,36.82,10.17,73.7,45,1
CELL_003,2024-01-03 19:58:00,5G,-95.5,-15.18,3.1597854586242917,844.91,317.4552926560761,498.4114364670871,131.54869046016717,20.924310386413485,1,1,36.82,10.17,90.3,51,1
CELL_019,2024-01-03 19:59:00,5G,-92.5,-16.44,24.174480029089263,837.33,294.61976134932763,8.002,1.4278599282946896,1.1367,1,0,36.82,10.17,57.8,40,1
CELL_003,2024-01-03 20:00:00,5G,-105.6,-14.76,5.763412659817012,799.2,341.7322245778608,7.947,1.1932645074231405,0.7167,1,0,36.82,10.17,79.6,58,1
CELL_014,2024-01-03 20:01:00,5G,-97.3,-16.51,4.54938652604304,824.69,332.6053510308979,444.0582624130209,148.77545577468607,23.512144963592025,1,1,36.82,10.17,52.8,50,1
CELL_008,2024-01-03 20:02:00,5G,-80.7,-3.15,1.3274362280308054,689.15,242.86214638414103,7.774,1.0458104661258918,0.2108,1,0,36.82,10.17,76.1,29,1
CELL_004,2024-01-03 20:03:00,5G,-70.0,-5.96,8.244862480130317,928.29,302.3385942812005,8.328,1.1647550744590414,0.2864,1,0,36.82,10.17,68.3,52,1
CELL_020,2024-01-03 20:04:00,5G,-93.9,-15.18,22.319212957395283,1035.71,462.8944127347006,6.105,0.8245743980587239,0.3848,1,0,36.82,10.17,80.1,7,1
CELL_011,2024-01-03 20:05:00,5G,-77.2,-11.54,-3.745871885764852,742.83,226.20469057897526,3.669,0.3825065564025029,0.0423,1,0,36.82,10.17,68.5,54,1
CELL_011,2024-01-03 20:06:00,5G,-83.6,-6.63,1.9624920798487553,337.84,160.06232066459614,1.609,0.1032401360362028,0.0017,1,0,36.82,10.17,67.8,15,1
CELL_011,2024-01-03 20:07:00,5G,-98.2,-10.5,7.806719240658065,269.58,84.97956574059756,0.855,0.083877336139127,0.0145,1,0,36.82,10.17,43.2,13,1
CELL_002,2024-01-03 20:08:00,5G,-72.8,-3.76,15.057026897420549,256.72,114.94172732225519,1.572,0.2105031265213209,0.0046,1,0,36.82,10.17,50.7,10,1
CELL_017,2024-01-03 20:09:00,5G,-72.8,-9.24,2.330207147590685,932.92,457.5704030707492,7.609,1.5193653889662702,0.1277,1,0,36.82,10.17,80.9,53,1
CELL_009,2024-01-03 20:10:00,5G,-105.9,-5.04,22.68017023052487,754.74,287.07312252811124,11.077,1.9639618941853936,0.442,1,0,36.82,10.17,100.0,50,1
CELL_002,2024-01-03 20:11:00,5G,-84.6,-9.64,10.714423739672423,773.23,322.42942713374663,8.258,0.8330058189351133,0.2137,1,0,36.82,10.17,92.2,43,1
CELL_015,2024-01-03 20:12:00,5G,-128.43098656597527,-13.34,-6.1202729880392,825.02,267.28372105271865,6.372,1.209101756219751,0.0824,1,1,36.82,10.17,100.0,47,1
CELL_016,2024-01-03 20:13:00,5G,-105.6,-19.17,21.37137386020465,775.76,233.6302370762316,5.192,0.6132672706718147,0.4914,1,0,36.82,10.17,71.1,35,1
CELL_004,2024-01-03 20:14:00,5G,-73.5,-14.24,13.909556690758137,381.78,188.010514634952,1.811,0.35594331876182034,0.0276,1,0,36.82,10.17,53.9,13,1
CELL_008,2024-01-03 20:15:00,5G,-78.0,-18.93,22.576768078343832,200.45,95.55235714349068,2.286,0.14092229660526562,0.0164,1,0,36.82,10.17,59.5,7,1
CELL_009,2024-01-03 20:16:00,5G,-80.4,-11.89,25.248731725848135,274.54,105.50904916705291,1.715,0.15870390236981308,0.0162,1,0,36.82,10.17,54.4,11,1
CELL_005,2024-01-03 20:17:00,5G,-102.3,-10.26,6.419436981510556,244.31,91.11449964573069,0.919,0.1497103538085673,0.0118,1,0,36.82,10.17,60.6,6,1
CELL_016,2024-01-03 20:18:00,5G,-76.7,-9.13,6.293573970218185,1071.27,433.0554272037951,8.803,0.9832753539466892,0.108,1,0,36.82,10.17,76.1,45,1
CELL_013,2024-01-03 20:19:00,5G,-88.3,-16.75,15.460663617206361,43.79,18.411270604892607,30.91,5.230184838408655,0.4599,1,0,36.82,10.17,30.3,185,1
CELL_007,2024-01-03 20:20:00,5G,-89.3,-14.85,29.88929149947414,870.57,301.9710292262774,8.468,0.8724509371799416,0.2026,1,0,36.82,10.17,61.9,54,1
CELL_020,2024-01-03 20:21:00,5G,-76.1,-9.75,4.85780934628022,26.68,11.484737669179667,16.975,3.201033524140115,1.2683,1,0,36.82,10.17,39.6,176,1
CELL_017,2024-01-03 20:22:00,5G,-71.5,-9.39,4.859946310867308,66.55,31.844465062013995,26.026,2.0140343648070465,1.9409,1,0,36.82,10.17,38.5,176,1
CELL_003,2024-01-03 20:23:00,5G,-112.8,-18.27,19.35726350563553,272.79,111.1972691279053,2.292,0.4242149165588243,0.0223,1,0,36.82,10.17,66.7,8,1
CELL_005,2024-01-03 20:24:00,5G,-107.2,-3.59,21.37627886302432,914.5,316.8341011462145,480.60267486342735,122.01531517081784,24.73158997931315,1,1,36.82,10.17,65.0,46,1
CELL_019,2024-01-03 20:25:00,5G,-86.0,-15.13,3.703991243710755,312.55,107.60360097734133,2.068,0.10550886464788421,0.0183,1,0,36.82,10.17,52.0,11,1
CELL_012,2024-01-03 20:26:00,5G,-75.7,-6.3,22.411604777529238,721.29,278.1527077880711,10.19,1.6257317910319284,0.2991,1,0,36.82,10.17,47.6,35,1
CELL_007,2024-01-03 20:27:00,5G,-84.4,-10.91,13.159943835241794,760.81,241.79063859071434,5.676,0.4709888412105246,0.2775,1,0,36.82,10.17,73.1,45,1
CELL_009,2024-01-03 20:28:00,5G,-77.0,-7.43,9.283042809551953,655.18,259.6472727081383,6.483,0.9341008492647614,0.112,1,0,36.82,10.17,72.8,43,1
CELL_006,2024-01-03 20:29:00,5G,-109.8,-15.72,9.20885803354477,616.85,210.53311623302088,8.314,0.5565980836888386,0.3094,1,0,36.82,10.17,77.2,47,1
CELL_017,2024-01-03 20:30:00,5G,-73.6,-14.21,10.396015205923815,223.22,85.91065695306787,0.974,0.07250113993667054,0.0022,1,0,36.82,10.17,66.6,14,1
CELL_016,2024-01-03 20:31:00,5G,-98.0,-7.94,-4.579938577473074,34.35,12.274114173525254,31.318,2.2654861855041815,3.1656,1,0,36.82,10.17,43.0,217,1
CELL_003,2024-01-03 20:32:00,5G,-98.9,-6.08,2.1588085495297173,707.27,274.94237516636707,11.992,0.873983787461355,0.1009,1,0,36.82,10.17,62.1,45,1
CELL_004,2024-01-03 20:33:00,5G,-77.3,-10.54,0.22300793826627885,966.46,417.4457761585532,5.001,0.9939903443826404,0.0042,0,0,36.82,10.17,70.0,6,1
CELL_010,2024-01-03 20:34:00,5G,-81.6,-6.7,26.754885688560105,1270.75,517.1908989140575,5.196,0.9816415148827227,0.1272,1,0,36.82,10.17,100.0,7,1
CELL_005,2024-01-03 20:35:00,5G,-83.3,-7.13,22.328303983779303,1023.5,482.6552669318881,2.126,0.11085530764584937,0.2029,1,0,36.82,10.17,76.6,9,1
CELL_010,2024-01-03 20:36:00,5G,-95.4,-14.96,-0.7683832983370014,48.73,15.060267314744557,17.471,1.968883107896637,0.2973,1,0,36.82,10.17,25.1,196,1
CELL_012,2024-01-03 20:37:00,5G,-70.5,-9.08,-1.9932300993833452,804.5,356.1323168760451,6.187,0.5796749887288822,0.1398,1,0,36.82,10.17,99.4,35,1
CELL_010,2024-01-03 20:38:00,5G,-73.5,-17.7,-3.113695614475943,879.63,311.82248681573753,7.603,1.5171999041593986,1.069,1,0,36.82,10.17,74.0,46,1
CELL_013,2024-01-03 20:39:00,5G,-111.3,-5.74,0.9656536782532719,219.28,102.86060287892228,1.63,0.3212522586894782,0.0676,1,0,36.82,10.17,62.1,9,1
CELL_011,2024-01-03 20:40:00,5G,-117.9,-16.89,6.622358368842871,261.47,87.37468902419191,2.778,0.27534716741416676,0.0144,1,0,36.82,10.17,53.4,11,1
CELL_016,2024-01-03 20:41:00,5G,-111.3,-13.87,17.19223199336526,35.76,14.458020881563877,26.909,4.088586404476705,0.2226,1,0,36.82,10.17,23.1,199,1
CELL_008,2024-01-03 20:42:00,5G,-75.5,-11.79,12.129194550514562,1468.0,537.1515581066367,5.663,0.9295329561044237,0.0474,1,0,36.82,10.17,84.9,6,1
CELL_008,2024-01-03 20:43:00,5G,-110.0,-19.79,10.599298610517545,320.87,102.82846876378984,1.817,0.24641411898010868,0.0301,1,0,36.82,10.17,67.9,12,1
CELL_008,2024-01-03 20:44:00,5G,-104.6,-13.15,22.246201121965832,705.78,320.74182812054585,6.333,0.5841053736932642,0.8298,1,0,36.82,10.17,58.1,50,1
CELL_013,2024-01-03 20:45:00,5G,-99.2,-18.1,15.991240898611611,722.79,329.56399400267566,322.4473434461868,58.418823124497855,20.502987419298876,1,1,36.82,10.17,83.4,46,1
CELL_002,2024-01-03 20:46:00,5G,-72.5,-7.7,4.33552990932372,884.36,425.39597198365834,9.156,0.4893989396554957,0.0956,1,0,36.82,10.17,92.4,40,1
CELL_012,2024-01-03 20:47:00,5G,-89.3,-4.6,20.239893861402525,349.0,137.17786462884146,1.753,0.34662083387729825,0.0493,1,0,36.82,10.17,53.6,10,1
CELL_010,2024-01-03 20:48:00,5G,-90.9,-3.39,27.431941673708714,197.73,96.23522141310131,434.4837588514916,113.06127731523327,20.13000331873171,1,1,36.82,10.17,62.9,19,1
CELL_012,2024-01-03 20:49:00,5G,-82.7,-12.77,4.145601742491294,43.73,14.241153625615839,33.323,6.234481274565949,0.6524,1,0,36.82,10.17,35.0,206,1
CELL_011,2024-01-03 20:50:00,5G,-74.7,-11.46,14.515965054780338,294.48,99.59202218415068,1.979,0.24476949597762993,0.0074,1,0,36.82,10.17,50.9,16,1
CELL_015,2024-01-03 20:51:00,5G,-95.8,-9.27,10.77375447275066,1086.56,537.4833075791784,4.736,0.6264806208553549,0.0788,1,0,36.82,10.17,76.4,6,1
CELL_016,2024-01-03 20:52:00,5G,-95.0,-6.17,-3.6901814285348373,297.62,128.68498547150014,2.133,0.2555105371528458,0.0194,1,0,36.82,10.17,39.0,9,1
CELL_017,2024-01-03 20:53:00,5G,-99.7,-7.47,5.313473103254802,61.61,25.261570602412398,30.71,5.812329188523693,0.0408,1,0,36.82,10.17,26.2,229,1
CELL_002,2024-01-03 20:54:00,5G,-71.2,-15.89,24.16766046246389,798.2,306.3319941999122,9.604,1.6735573543878528,0.8875,1,0,36.82,10.17,72.6,38,1
CELL_018,2024-01-03 20:55:00,5G,-91.3,-9.89,-2.144014610178662,42.82,18.778963771341054,43.192,4.901147192404555,0.1872,1,0,36.82,10.17,27.5,194,1
CELL_012,2024-01-03 20:56:00,5G,-91.4,-5.24,-3.7241269003922146,298.32,118.63908515366259,2.18,0.1271356717357604,0.0377,1,0,36.82,10.17,47.8,13,1
